RFT_1,RFT_2,RFT_3,RFT_4,RFT_5,RFT_6,data_1,data_2,data_3,data_4
0.1,-3.22,-2.78,0.0805,0.0195,-0.022,-0.775,106.9,-20.675,-81.025
0.1,-3.22,-2.78,0.0805,0.0195,-0.022,-1.775,114.9,-20.675,-86.025
0.1,-3.22,-2.78,0.0805,0.0195,-0.022,-1.775,121.9,-21.675,-90.025
0.22,-5.06,-2.72,0.096,0.0225,-0.005,-2.775,130.9,-21.675,-98.025
0.22,-5.06,-2.72,0.096,0.0225,-0.005,-2.775,140.9,-25.675,-103.025
0.84,-4.76,-2.44,0.135,0.0215,-0.0075,-1.775,149.9,-28.675,-107.025
0.84,-4.76,-2.44,0.135,0.0215,-0.0075,-3.775,159.9,-32.675,-112.025
0.84,-4.76,-2.44,0.135,0.0215,-0.0075,-2.775,167.9,-34.675,-117.025
0.84,-5.44,-3.3,0.139,0.003,-0.0105,-1.775,176.9,-35.675,-121.025
0.84,-5.44,-3.3,0.139,0.003,-0.0105,-1.775,185.9,-39.675,-125.025
0.84,-5.44,-3.3,0.139,0.003,-0.0105,-2.775,190.9,-40.675,-129.025
0.82,-5.72,-4.12,0.1645,0.024,-0.013,-0.775,199.9,-42.675,-132.025
0.82,-5.72,-4.12,0.1645,0.024,-0.013,-0.775,204.9,-43.675,-134.025
1,-6.24,-4.64,0.176,0.028,-0.0145,-0.775,207.9,-44.675,-137.025
1,-6.24,-4.64,0.176,0.028,-0.0145,-2.775,213.9,-43.675,-139.025
1,-6.24,-4.64,0.176,0.028,-0.0145,-2.775,216.9,-43.675,-139.025
0.96,-6.58,-4.86,0.1675,0.0005,-0.012,-1.775,220.9,-45.675,-142.025
0.96,-6.58,-4.86,0.1675,0.0005,-0.012,-2.775,220.9,-45.675,-140.025
0.92,-5.66,-4.4,0.179,0.0055,-0.017,-1.775,214.9,-43.675,-138.025
0.92,-5.66,-4.4,0.179,0.0055,-0.017,-0.775,205.9,-40.675,-133.025
0.92,-5.66,-4.4,0.179,0.0055,-0.017,-1.775,192.9,-39.675,-126.025
0.66,-5.52,-3.54,0.1405,0.028,-0.0005,-0.775,181.9,-36.675,-120.025
0.66,-5.52,-3.54,0.1405,0.028,-0.0005,-0.775,163.9,-32.675,-111.025
0.66,-5.52,-3.54,0.1405,0.028,-0.0005,-1.775,150.9,-28.675,-102.025
0.4,-4,-4.02,0.087,0.0145,-0.02,0.225,134.9,-23.675,-94.025
0.4,-4,-4.02,0.087,0.0145,-0.02,-2.775,116.9,-16.675,-84.025
0.18,-3.34,-2.72,0.0525,0.0065,-0.008,-2.775,100.9,-11.675,-74.025
0.18,-3.34,-2.72,0.0525,0.0065,-0.008,-3.775,81.9,-7.675,-62.025
0.18,-3.34,-2.72,0.0525,0.0065,-0.008,-4.775,63.9,-2.675,-49.025
0,-0.82,-1.5,0.041,-0.0165,-0.014,-4.775,45.9,0.325,-37.025
0,-0.82,-1.5,0.041,-0.0165,-0.014,-3.775,31.9,0.325,-28.025
0.12,-0.5,-1.34,0.0005,-0.0045,-0.003,-4.775,20.9,3.325,-18.025
0.12,-0.5,-1.34,0.0005,-0.0045,-0.003,-4.775,9.9,3.325,-9.025
0.12,-0.5,-1.34,0.0005,-0.0045,-0.003,-3.775,1.9,4.325,-3.025
-0.28,0,0.44,-0.005,0.023,0.006,-4.775,-5.1,5.325,2.975
-0.28,0,0.44,-0.005,0.023,0.006,-4.775,-9.1,6.325,7.975
-0.28,0,0.44,-0.005,0.023,0.006,-2.775,-13.1,7.325,9.975
-0.36,1.64,0.22,-0.0305,0.003,-0.012,-3.775,-13.1,5.325,10.975
-0.36,1.64,0.22,-0.0305,0.003,-0.012,-3.775,-16.1,6.325,10.975
-0.46,0.78,-0.68,-0.054,0.0045,-0.0025,-2.775,-16.1,7.325,11.975
-0.46,0.78,-0.68,-0.054,0.0045,-0.0025,-2.775,-17.1,9.325,12.975
-0.46,0.78,-0.68,-0.054,0.0045,-0.0025,-4.775,-17.1,10.325,12.975
-0.1,1,-0.82,-0.0275,-0.01,-0.003,-4.775,-18.1,9.325,10.975
-0.1,1,-0.82,-0.0275,-0.01,-0.003,-5.775,-15.1,12.325,8.975
-0.44,0.4,0.1,-0.0145,-0.0015,0.008,-4.775,-14.1,12.325,7.975
-0.44,0.4,0.1,-0.0145,-0.0015,0.008,-4.775,-12.1,11.325,6.975
-0.44,0.4,0.1,-0.0145,-0.0015,0.008,-7.775,-7.1,13.325,1.975
-0.2,0.88,-1.64,-0.0135,-0.0145,0.007,-5.775,-4.1,11.325,-0.025
-0.2,0.88,-1.64,-0.0135,-0.0145,0.007,-6.775,-0.1,11.325,-6.025
-0.2,0.88,-1.64,-0.0135,-0.0145,0.007,-6.775,3.9,10.325,-11.025
-0.42,-0.02,-0.86,0.021,-0.0195,-0.0035,-5.775,11.9,9.325,-15.025
-0.42,-0.02,-0.86,0.021,-0.0195,-0.0035,-6.775,18.9,9.325,-22.025
-0.06,-0.68,-2.22,0.021,-0.0235,0.005,-6.775,28.9,7.325,-30.025
-0.06,-0.68,-2.22,0.021,-0.0235,0.005,-6.775,38.9,3.325,-38.025
-0.06,-0.68,-2.22,0.021,-0.0235,0.005,-5.775,49.9,0.325,-45.025
-0.22,-1.84,-1.78,0.0065,0,-0.0055,-5.775,59.9,-2.675,-52.025
-0.22,-1.84,-1.78,0.0065,0,-0.0055,-3.775,72.9,-3.675,-62.025
-0.22,-1.84,-1.78,0.0065,0,-0.0055,-4.775,85.9,-9.675,-70.025
-0.06,-3.44,-2.54,0.0465,0,0.006,-3.775,100.9,-11.675,-79.025
-0.06,-3.44,-2.54,0.0465,0,0.006,-2.775,112.9,-14.675,-87.025
0.44,-4.48,-2.86,0.1025,0.013,0.013,-4.775,126.9,-17.675,-95.025
0.44,-4.48,-2.86,0.1025,0.013,0.013,-1.775,139.9,-19.675,-102.025
0.44,-4.48,-2.86,0.1025,0.013,0.013,-2.775,147.9,-23.675,-107.025
0.54,-4.1,-3.3,0.105,0.015,-0.0025,-3.775,158.9,-25.675,-113.025
0.54,-4.1,-3.3,0.105,0.015,-0.0025,-2.775,171.9,-29.675,-119.025
0.38,-4.88,-3.22,0.1585,0.0295,-0.0015,-2.775,183.9,-33.675,-126.025
0.38,-4.88,-3.22,0.1585,0.0295,-0.0015,-2.775,195.9,-35.675,-130.025
0.38,-4.88,-3.22,0.1585,0.0295,-0.0015,-2.775,205.9,-39.675,-135.025
1.02,-6.2,-3.42,0.188,0.015,0.0045,-3.775,215.9,-40.675,-138.025
1.02,-6.2,-3.42,0.188,0.015,0.0045,-1.775,218.9,-41.675,-140.025
1.02,-6.2,-3.42,0.188,0.015,0.0045,-2.775,220.9,-41.675,-141.025
0.64,-7.02,-3.98,0.1675,0.026,-0.0135,-0.775,219.9,-40.675,-140.025
0.64,-7.02,-3.98,0.1675,0.026,-0.0135,-2.775,216.9,-40.675,-141.025
0.68,-6.6,-3.26,0.167,0.032,-0.0035,-3.775,213.9,-39.675,-137.025
0.68,-6.6,-3.26,0.167,0.032,-0.0035,-2.775,206.9,-38.675,-135.025
0.68,-6.6,-3.26,0.167,0.032,-0.0035,-1.775,197.9,-36.675,-127.025
0.66,-5.08,-3.4,0.13,0.01,-0.0055,-1.775,186.9,-34.675,-122.025
0.66,-5.08,-3.4,0.13,0.01,-0.0055,-0.775,171.9,-33.675,-113.025
0.7,-4.3,-1.3,0.1175,0.0265,-0.0095,0.225,156.9,-29.675,-105.025
0.7,-4.3,-1.3,0.1175,0.0265,-0.0095,-0.775,141.9,-26.675,-94.025
0.7,-4.3,-1.3,0.1175,0.0265,-0.0095,-0.775,121.9,-24.675,-84.025
0.2,-2.64,-2.28,0.0845,0.0275,-0.012,2.225,100.9,-20.675,-70.025
0.2,-2.64,-2.28,0.0845,0.0275,-0.012,1.225,79.9,-19.675,-57.025
0.2,-2.64,-2.28,0.0845,0.0275,-0.012,2.225,61.9,-16.675,-44.025
0.34,-2.46,-0.62,0.0515,0.0405,0.0085,4.225,45.9,-12.675,-31.025
0.34,-2.46,-0.62,0.0515,0.0405,0.0085,3.225,30.9,-8.675,-22.025
0.42,-0.18,0,0.0015,-0.0105,-0.0085,1.225,17.9,-3.675,-15.025
0.42,-0.18,0,0.0015,-0.0105,-0.0085,0.225,15.9,-4.675,-12.025
0.42,-0.18,0,0.0015,-0.0105,-0.0085,0.225,13.9,-3.675,-11.025
-0.22,0.64,0.08,0.025,0.045,0.0025,1.225,12.9,-2.675,-10.025
-0.22,0.64,0.08,0.025,0.045,0.0025,0.225,11.9,-3.675,-8.025
0.28,-0.08,-0.14,-0.0025,-0.019,0.003,0.225,10.9,-2.675,-9.025
0.28,-0.08,-0.14,-0.0025,-0.019,0.003,0.225,10.9,-3.675,-9.025
0.28,-0.08,-0.14,-0.0025,-0.019,0.003,1.225,9.9,-2.675,-7.025
0.12,-0.26,-0.46,-0.0075,0.0135,0.004,0.225,8.9,-3.675,-7.025
0.12,-0.26,-0.46,-0.0075,0.0135,0.004,0.225,7.9,-2.675,-6.025
0.12,-0.26,-0.46,-0.0075,0.0135,0.004,2.225,9.9,-3.675,-8.025
0.08,0.24,0.32,0.0235,0.014,-0.005,0.225,7.9,-2.675,-6.025
0.08,0.24,0.32,0.0235,0.014,-0.005,0.225,8.9,-1.675,-7.025
-0.3,0.34,0.74,0.012,0.0105,-0.0095,-0.775,6.9,-1.675,-7.025
-0.3,0.34,0.74,0.012,0.0105,-0.0095,0.225,7.9,-1.675,-5.025
-0.3,0.34,0.74,0.012,0.0105,-0.0095,0.225,6.9,-1.675,-6.025
-0.18,-0.12,0.86,0.024,0.0385,-0.004,1.225,6.9,-2.675,-3.025
-0.18,-0.12,0.86,0.024,0.0385,-0.004,0.225,5.9,-2.675,-5.025
-0.18,-0.12,0.86,0.024,0.0385,-0.004,0.225,6.9,-1.675,-4.025
-0.28,-0.14,0.62,-0.0115,0.014,-0.0135,1.225,5.9,-1.675,-4.025
-0.28,-0.14,0.62,-0.0115,0.014,-0.0135,2.225,4.9,-1.675,-5.025
-0.26,0.34,-0.52,-0.0105,0.008,-0.005,1.225,5.9,-3.675,-4.025
-0.26,0.34,-0.52,-0.0105,0.008,-0.005,1.225,5.9,-2.675,-4.025
-0.26,0.34,-0.52,-0.0105,0.008,-0.005,1.225,5.9,-2.675,-4.025
0.14,0.32,-0.16,0.0085,0.033,-0.0045,0.225,4.9,-1.675,-4.025
0.14,0.32,-0.16,0.0085,0.033,-0.0045,0.225,5.9,-2.675,-4.025
-0.08,0.2,-0.5,-0.005,0.0085,-0.0025,1.225,4.9,-1.675,-5.025
-0.08,0.2,-0.5,-0.005,0.0085,-0.0025,0.225,4.9,-2.675,-4.025
-0.08,0.2,-0.5,-0.005,0.0085,-0.0025,0.225,3.9,-2.675,-4.025
-0.2,0.36,-0.48,-0.0015,0.016,0.002,2.225,4.9,-2.675,-4.025
-0.2,0.36,-0.48,-0.0015,0.016,0.002,0.225,3.9,-1.675,-4.025
-0.2,0.36,-0.48,-0.0015,0.016,0.002,1.225,4.9,-2.675,-4.025
0.38,-0.12,0.02,-0.014,-0.0035,-0.003,0.225,3.9,-3.675,-4.025
0.38,-0.12,0.02,-0.014,-0.0035,-0.003,0.225,3.9,-1.675,-4.025
0.2,0.44,-0.98,0.0045,0,-0.014,0.225,3.9,-2.675,-2.025
0.2,0.44,-0.98,0.0045,0,-0.014,1.225,3.9,-2.675,-3.025
0.2,0.44,-0.98,0.0045,0,-0.014,0.225,4.9,-2.675,-3.025
0.14,-0.32,0.28,0.002,0.0025,-0.006,1.225,2.9,-2.675,-3.025
0.14,-0.32,0.28,0.002,0.0025,-0.006,0.225,3.9,-1.675,-3.025
0.18,0.66,-0.38,0.0015,0.0095,-0.0115,0.225,2.9,-2.675,-3.025
0.18,0.66,-0.38,0.0015,0.0095,-0.0115,-0.775,3.9,-2.675,-2.025
0.18,0.66,-0.38,0.0015,0.0095,-0.0115,1.225,2.9,-1.675,-3.025
0.16,-0.26,-0.22,-0.0095,-0.0105,-0.0085,-0.775,2.9,-1.675,-3.025
0.16,-0.26,-0.22,-0.0095,-0.0105,-0.0085,-0.775,2.9,-2.675,-2.025
0.16,-0.26,-0.22,-0.0095,-0.0105,-0.0085,1.225,2.9,-0.675,-1.025
0.08,-0.14,0.56,0.0055,0.014,0.0035,1.225,2.9,-2.675,-3.025
0.08,-0.14,0.56,0.0055,0.014,0.0035,2.225,2.9,-2.675,-1.025
-0.24,-0.26,0.12,0.006,0.026,0.0035,1.225,3.9,-2.675,-3.025
-0.24,-0.26,0.12,0.006,0.026,0.0035,0.225,2.9,-1.675,-2.025
-0.24,-0.26,0.12,0.006,0.026,0.0035,1.225,2.9,-1.675,-2.025
-0.22,0.7,0.32,0.0165,0.019,-0.011,0.225,2.9,-4.675,-2.025
-0.22,0.7,0.32,0.0165,0.019,-0.011,1.225,3.9,-5.675,-2.025
0.4,-0.16,-0.42,-0.0045,0.0175,-0.003,2.225,3.9,-7.675,-2.025
0.4,-0.16,-0.42,-0.0045,0.0175,-0.003,2.225,4.9,-7.675,-3.025
0.4,-0.16,-0.42,-0.0045,0.0175,-0.003,3.225,5.9,-8.675,-4.025
0.5,-0.46,-0.02,-0.004,0.003,0.0055,4.225,7.9,-11.675,-5.025
0.5,-0.46,-0.02,-0.004,0.003,0.0055,4.225,9.9,-13.675,-6.025
0.5,-0.46,-0.02,-0.004,0.003,0.0055,6.225,11.9,-16.675,-6.025
0.66,-0.56,-0.54,0.0185,0.0095,0.0025,7.225,12.9,-18.675,-8.025
0.66,-0.56,-0.54,0.0185,0.0095,0.0025,10.225,14.9,-22.675,-8.025
0.44,-0.44,-1.2,-0.0125,0.0235,0.0045,12.225,16.9,-27.675,-8.025
0.44,-0.44,-1.2,-0.0125,0.0235,0.0045,13.225,16.9,-32.675,-10.025
0.44,-0.44,-1.2,-0.0125,0.0235,0.0045,16.225,18.9,-37.675,-10.025
1.04,-0.54,-0.5,0.034,0.0385,0.0115,18.225,21.9,-43.675,-11.025
1.04,-0.54,-0.5,0.034,0.0385,0.0115,19.225,21.9,-48.675,-13.025
1.04,-0.54,-0.5,0.034,0.0385,0.0115,21.225,25.9,-54.675,-13.025
1.26,-1.64,-1.94,0.013,0.0455,0.0115,24.225,28.9,-57.675,-15.025
1.26,-1.64,-1.94,0.013,0.0455,0.0115,25.225,31.9,-61.675,-15.025
2.04,-0.62,-1.84,0.0155,0.0335,0.0005,28.225,31.9,-67.675,-15.025
2.04,-0.62,-1.84,0.0155,0.0335,0.0005,31.225,32.9,-71.675,-15.025
2.04,-0.62,-1.84,0.0155,0.0335,0.0005,34.225,32.9,-78.675,-15.025
2.24,-1.32,-1.84,0.0215,0.078,0.0135,37.225,34.9,-82.675,-15.025
2.24,-1.32,-1.84,0.0215,0.078,0.0135,40.225,37.9,-90.675,-15.025
3.22,-0.96,-2.26,0.018,0.077,0.0135,42.225,39.9,-98.675,-18.025
3.22,-0.96,-2.26,0.018,0.077,0.0135,48.225,43.9,-104.675,-17.025
3.22,-0.96,-2.26,0.018,0.077,0.0135,52.225,45.9,-110.675,-19.025
3.4,-1.12,-2.3,0.0235,0.06,0.0235,54.225,46.9,-115.675,-19.025
3.4,-1.12,-2.3,0.0235,0.06,0.0235,57.225,47.9,-120.675,-19.025
3.4,-1.12,-2.3,0.0235,0.06,0.0235,60.225,46.9,-123.675,-17.025
3.48,-0.66,-2.32,0.0355,0.11,0.0015,62.225,45.9,-128.675,-16.025
3.48,-0.66,-2.32,0.0355,0.11,0.0015,67.225,42.9,-132.675,-14.025
3.74,-1,-3.08,0.0335,0.116,0.0055,68.225,43.9,-135.675,-14.025
3.74,-1,-3.08,0.0335,0.116,0.0055,73.225,41.9,-140.675,-13.025
3.74,-1,-3.08,0.0335,0.116,0.0055,75.225,42.9,-145.675,-12.025
4.02,-0.64,-3.36,0.0275,0.1005,0.0025,77.225,42.9,-150.675,-12.025
4.02,-0.64,-3.36,0.0275,0.1005,0.0025,81.225,44.9,-155.675,-12.025
4.52,-0.66,-3.28,0.02,0.112,0.0015,84.225,44.9,-160.675,-13.025
4.52,-0.66,-3.28,0.02,0.112,0.0015,87.225,45.9,-165.675,-14.025
4.52,-0.66,-3.28,0.02,0.112,0.0015,91.225,47.9,-167.675,-14.025
4.8,-1.7,-3.88,-0.003,0.121,0.019,92.225,46.9,-168.675,-13.025
4.8,-1.7,-3.88,-0.003,0.121,0.019,91.225,44.9,-168.675,-13.025
4.8,-1.7,-3.88,-0.003,0.121,0.019,92.225,45.9,-170.675,-12.025
5.34,-0.38,-3.58,0.0125,0.113,-0.0105,93.225,43.9,-168.675,-11.025
5.34,-0.38,-3.58,0.0125,0.113,-0.0105,93.225,42.9,-168.675,-10.025
4.84,-0.34,-3.68,0.024,0.118,-0.007,91.225,41.9,-165.675,-9.025
4.84,-0.34,-3.68,0.024,0.118,-0.007,90.225,40.9,-159.675,-9.025
4.84,-0.34,-3.68,0.024,0.118,-0.007,84.225,38.9,-152.675,-8.025
3.82,-0.34,-4.08,0.018,0.124,-0.005,80.225,34.9,-142.675,-8.025
3.82,-0.34,-4.08,0.018,0.124,-0.005,73.225,33.9,-132.675,-4.025
3.78,-0.04,-3.66,0,0.0665,-0.0085,69.225,29.9,-121.675,-5.025
3.78,-0.04,-3.66,0,0.0665,-0.0085,61.225,25.9,-108.675,-5.025
3.78,-0.04,-3.66,0,0.0665,-0.0085,52.225,23.9,-93.675,-4.025
2.12,-0.72,-1.26,0.0085,0.0635,0.0035,43.225,18.9,-78.675,-3.025
2.12,-0.72,-1.26,0.0085,0.0635,0.0035,34.225,16.9,-62.675,-2.025
2.12,-0.72,-1.26,0.0085,0.0635,0.0035,28.225,12.9,-47.675,-1.025
0.56,0.32,-0.08,0.013,0.0425,-0.0015,20.225,8.9,-34.675,-0.025
0.56,0.32,-0.08,0.013,0.0425,-0.0015,15.225,4.9,-25.675,-1.025
0.2,0.58,-0.42,0.028,0.0215,-0.002,10.225,4.9,-17.675,-1.025
0.2,0.58,-0.42,0.028,0.0215,-0.002,8.225,4.9,-14.675,-1.025
0.2,0.58,-0.42,0.028,0.0215,-0.002,5.225,3.9,-14.675,-2.025
-0.16,-0.1,-0.04,0.0095,-0.021,0.0045,5.225,5.9,-11.675,-3.025
-0.16,-0.1,-0.04,0.0095,-0.021,0.0045,5.225,5.9,-11.675,-3.025
-0.16,-0.1,-0.04,0.0095,-0.021,0.0045,5.225,2.9,-11.675,-3.025
0.12,-0.22,0.12,-0.032,-0.0045,0.008,5.225,4.9,-11.675,-2.025
0.12,-0.22,0.12,-0.032,-0.0045,0.008,6.225,4.9,-10.675,-0.025
-0.2,-0.12,-0.26,0.001,-0.016,-0.005,5.225,3.9,-12.675,-0.025
-0.2,-0.12,-0.26,0.001,-0.016,-0.005,4.225,3.9,-10.675,-1.025
-0.2,-0.12,-0.26,0.001,-0.016,-0.005,4.225,2.9,-9.675,-0.025
-0.38,0.04,0.04,-0.016,0.0075,0.0085,5.225,1.9,-10.675,-0.025
-0.38,0.04,0.04,-0.016,0.0075,0.0085,6.225,2.9,-10.675,-1.025
0.32,-0.62,-0.36,-0.005,0.0035,0.006,5.225,3.9,-13.675,-1.025
0.32,-0.62,-0.36,-0.005,0.0035,0.006,5.225,2.9,-15.675,-1.025
0.32,-0.62,-0.36,-0.005,0.0035,0.006,7.225,2.9,-19.675,-0.025
0.04,-0.06,-1.8,-0.003,-0.0035,0.0065,9.225,2.9,-21.675,-0.025
0.04,-0.06,-1.8,-0.003,-0.0035,0.0065,10.225,3.9,-26.675,1.975
0.04,-0.06,-1.8,-0.003,-0.0035,0.0065,12.225,4.9,-30.675,2.975
0.66,0.48,-1,-0.0025,0.015,-0.0065,15.225,4.9,-39.675,1.975
0.66,0.48,-1,-0.0025,0.015,-0.0065,19.225,6.9,-49.675,0.975
1.06,-0.26,-1.62,0,0.046,0.012,23.225,10.9,-59.675,0.975
1.06,-0.26,-1.62,0,0.046,0.012,31.225,16.9,-72.675,-3.025
1.06,-0.26,-1.62,0,0.046,0.012,36.225,22.9,-81.675,-6.025
2.22,-0.64,-1.14,0.0155,0.0335,0.003,41.225,27.9,-93.675,-10.025
2.22,-0.64,-1.14,0.0155,0.0335,0.003,47.225,33.9,-100.675,-11.025
2.88,-1.36,-2.12,0.0305,0.0595,0.0065,51.225,36.9,-109.675,-13.025
2.88,-1.36,-2.12,0.0305,0.0595,0.0065,55.225,39.9,-115.675,-13.025
2.88,-1.36,-2.12,0.0305,0.0595,0.0065,59.225,40.9,-120.675,-14.025
3.5,-0.46,-2.6,0.0355,0.099,-0.0095,63.225,41.9,-127.675,-14.025
3.5,-0.46,-2.6,0.0355,0.099,-0.0095,67.225,42.9,-131.675,-14.025
3.5,-0.46,-2.6,0.0355,0.099,-0.0095,70.225,43.9,-139.675,-15.025
3.72,-0.56,-3.24,0.032,0.1065,-0.0115,73.225,46.9,-141.675,-15.025
3.72,-0.56,-3.24,0.032,0.1065,-0.0115,76.225,46.9,-147.675,-16.025
3.92,-0.68,-3.28,0.033,0.0935,-0.0045,80.225,47.9,-152.675,-14.025
3.92,-0.68,-3.28,0.033,0.0935,-0.0045,82.225,47.9,-157.675,-14.025
3.92,-0.68,-3.28,0.033,0.0935,-0.0045,86.225,47.9,-162.675,-14.025
4.68,-1.06,-2.46,0.043,0.111,-0.0005,89.225,46.9,-165.675,-13.025
4.68,-1.06,-2.46,0.043,0.111,-0.0005,93.225,46.9,-171.675,-14.025
4.92,-0.52,-3.8,0.0265,0.1165,-0.014,95.225,49.9,-175.675,-13.025
4.92,-0.52,-3.8,0.0265,0.1165,-0.014,99.225,50.9,-182.675,-14.025
4.92,-0.52,-3.8,0.0265,0.1165,-0.014,104.225,50.9,-187.675,-15.025
5.1,-1.02,-4.54,0.018,0.1275,-0.006,106.225,54.9,-192.675,-16.025
5.1,-1.02,-4.54,0.018,0.1275,-0.006,110.225,53.9,-197.675,-16.025
5.1,-1.02,-4.54,0.018,0.1275,-0.006,114.225,53.9,-200.675,-15.025
5.82,-0.58,-3.92,0.0225,0.154,-0.0205,116.225,53.9,-203.675,-14.025
5.82,-0.58,-3.92,0.0225,0.154,-0.0205,118.225,50.9,-202.675,-11.025
5.96,-0.36,-4.58,0.002,0.1345,-0.0175,119.225,47.9,-201.675,-10.025
5.96,-0.36,-4.58,0.002,0.1345,-0.0175,119.225,45.9,-203.675,-9.025
5.96,-0.36,-4.58,0.002,0.1345,-0.0175,118.225,44.9,-200.675,-7.025
6.04,-0.7,-4.7,0.0205,0.154,-0.0065,117.225,44.9,-200.675,-7.025
6.04,-0.7,-4.7,0.0205,0.154,-0.0065,117.225,43.9,-200.675,-7.025
5.5,0.18,-3.76,0.0295,0.1435,-0.0155,115.225,43.9,-197.675,-8.025
5.5,0.18,-3.76,0.0295,0.1435,-0.0155,113.225,43.9,-193.675,-7.025
5.5,0.18,-3.76,0.0295,0.1435,-0.0155,110.225,44.9,-186.675,-7.025
4.98,-0.24,-2.5,0.031,0.1295,-0.0195,106.225,43.9,-179.675,-8.025
4.98,-0.24,-2.5,0.031,0.1295,-0.0195,100.225,43.9,-169.675,-9.025
4.98,-0.24,-2.5,0.031,0.1295,-0.0195,91.225,41.9,-158.675,-10.025
4.44,-0.46,-3.24,0.0135,0.1005,-0.0135,84.225,42.9,-145.675,-12.025
4.44,-0.46,-3.24,0.0135,0.1005,-0.0135,75.225,41.9,-132.675,-14.025
3.52,-1.6,-2.1,0.016,0.056,0.0055,66.225,40.9,-117.675,-14.025
3.52,-1.6,-2.1,0.016,0.056,0.0055,57.225,37.9,-100.675,-13.025
3.52,-1.6,-2.1,0.016,0.056,0.0055,47.225,32.9,-82.675,-9.025
1.48,-0.76,-1.64,-0.0065,0.036,0,36.225,21.9,-64.675,-5.025
1.48,-0.76,-1.64,-0.0065,0.036,0,27.225,15.9,-46.675,-3.025
1.48,-0.76,-1.64,-0.0065,0.036,0,17.225,7.9,-27.675,-2.025
-0.4,0.42,0.58,0.0205,0.027,-0.004,12.225,7.9,-24.675,0.975
-0.4,0.42,0.58,0.0205,0.027,-0.004,11.225,5.9,-23.675,-1.025
-0.1,0.42,1.56,0.029,0.0395,-0.0055,9.225,5.9,-19.675,-1.025
-0.1,0.42,1.56,0.029,0.0395,-0.0055,7.225,4.9,-18.675,-1.025
-0.1,0.42,1.56,0.029,0.0395,-0.0055,8.225,4.9,-18.675,-0.025
0.32,-0.24,-0.34,-0.014,-0.043,-0.007,9.225,4.9,-18.675,-0.025
0.32,-0.24,-0.34,-0.014,-0.043,-0.007,8.225,5.9,-16.675,-1.025
0,0.26,0.2,-0.002,0.016,-0.003,8.225,4.9,-15.675,-1.025
0,0.26,0.2,-0.002,0.016,-0.003,7.225,4.9,-14.675,-0.025
0,0.26,0.2,-0.002,0.016,-0.003,8.225,4.9,-13.675,-0.025
-0.08,0.16,0.32,0.0115,0.018,0,9.225,2.9,-13.675,0.975
-0.08,0.16,0.32,0.0115,0.018,0,7.225,4.9,-13.675,-1.025
-0.08,0.16,0.32,0.0115,0.018,0,6.225,4.9,-12.675,0.975
0.06,0.08,1.2,0.0105,0.0045,-0.0035,6.225,4.9,-12.675,-0.025
0.06,0.08,1.2,0.0105,0.0045,-0.0035,7.225,3.9,-13.675,-1.025
-0.3,-0.48,-0.58,-0.005,0.016,0.011,6.225,4.9,-12.675,-1.025
-0.3,-0.48,-0.58,-0.005,0.016,0.011,5.225,2.9,-11.675,-0.025
-0.3,-0.48,-0.58,-0.005,0.016,0.011,5.225,3.9,-12.675,0.975
0.34,-0.12,-0.78,-0.0125,-0.0125,0.0045,5.225,2.9,-11.675,-0.025
0.34,-0.12,-0.78,-0.0125,-0.0125,0.0045,5.225,2.9,-9.675,-1.025
0.14,-0.44,-0.08,-0.0315,-0.002,0.0035,5.225,2.9,-10.675,-2.025
0.14,-0.44,-0.08,-0.0315,-0.002,0.0035,4.225,1.9,-10.675,-0.025
0.14,-0.44,-0.08,-0.0315,-0.002,0.0035,5.225,0.9,-9.675,-0.025
-0.26,-0.02,-0.88,-0.0285,0.0025,0.0005,5.225,2.9,-10.675,-1.025
-0.26,-0.02,-0.88,-0.0285,0.0025,0.0005,5.225,2.9,-10.675,0.975
-0.26,-0.02,-0.88,-0.0285,0.0025,0.0005,5.225,2.9,-10.675,-0.025
0.22,0.26,0.98,0.0265,0.0035,0,6.225,2.9,-9.675,-0.025
0.22,0.26,0.98,0.0265,0.0035,0,5.225,1.9,-10.675,-0.025
-0.18,0.02,1.08,0.0155,0.0335,-0.005,4.225,2.9,-6.675,-1.025
-0.18,0.02,1.08,0.0155,0.0335,-0.005,3.225,9.9,-13.675,-7.025
-0.18,0.02,1.08,0.0155,0.0335,-0.005,6.225,13.9,-11.675,-11.025
0,0.06,-1.2,0.0115,0.006,-0.0155,5.225,15.9,-13.675,-11.025
0,0.06,-1.2,0.0115,0.006,-0.0155,3.225,13.9,-10.675,-10.025
-0.14,-0.38,-0.2,0.035,0.022,-0.0125,3.225,10.9,-6.675,-9.025
-0.14,-0.38,-0.2,0.035,0.022,-0.0125,0.225,10.9,-2.675,-9.025
-0.14,-0.38,-0.2,0.035,0.022,-0.0125,-0.775,7.9,1.325,-8.025
-0.46,0.78,-0.86,0.03,0.0085,-0.0075,-1.775,5.9,7.325,-7.025
-0.46,0.78,-0.86,0.03,0.0085,-0.0075,-5.775,3.9,12.325,-5.025
-0.46,0.78,-0.86,0.03,0.0085,-0.0075,-8.775,-4.1,23.325,-3.025
-0.98,-0.42,-1.78,-0.0205,-0.009,0.002,-13.775,-8.1,33.325,-2.025
-0.98,-0.42,-1.78,-0.0205,-0.009,0.002,-18.775,-15.1,48.325,0.975
